time_s,request_rate_rps,avg_service_time_ms,pool_size,p99_ms,cpu_usage_pct,heap_used_pct,queue_length,,,,
1555,1031,1651.240708,108,1963.911244,74.40029935,41.73660639,61.30697311,,,,
1556,1031,1839.995426,108,2312.341593,77.8252389,41.5908454,51.61142265,,,,
1557,1041,2392.920352,108,2204.249486,77.59830709,40.76895613,54.46973757,,,,
1558,1073,1679.274269,108,2257.439351,73.59649123,40.85876557,62.94629223,,,,
1559,980,1907.444518,108,2242.464632,74.53608013,40.97675774,56.93785618,,,,
1560,1600,2168.961424,108,2312.75369,84.35769558,41.56194764,100.0048805,,,,
1561,1062,1641.230903,98,2582.086534,78.06834286,41.6862452,106.2415438,,,,
1562,961,1714.985984,98,2557.188105,74.31076334,40.91310069,94.01956199,,,,
1563,970,1995.305458,98,2759.740719,74.04258811,42.18354081,88.25111901,,,,
1564,1014,2433.148335,98,2516.966505,76.10066637,40.84236776,80.49359906,,,,
1565,1010,1931.16163,98,2375.73559,75.73278947,40.80552147,80.31766682,,,,
1566,1009,2319.054434,98,2518.889357,78.67541009,39.72381684,81.588061,,,,
1567,988,1919.565881,98,2304.153523,74.39098734,40.99186208,82.9686628,,,,
1568,983,2074.162413,98,2349.409394,76.41577416,39.88280419,71.72070448,,,,
1569,1011,2117.830161,98,2517.936276,77.64719019,40.71973541,78.8081967,,,,
1570,1594,2256.563774,98,2406.572214,87.16534313,41.92913098,126.3139902,,,,
1571,1016,2124.853025,106,2525.206912,77.00095208,42.03150456,77.10906465,,,,
1572,1044,2057.416822,106,2901.750076,74.38512236,40.28220421,79.67695091,,,,
1573,1013,1853.937032,106,2618.665821,76.72890593,41.60769457,76.20569084,,,,
1574,954,1846.366509,106,2374.239138,72.60865813,39.87348497,62.15471693,,,,
1575,1009,1752.863749,106,2300.724698,75.09885598,42.01076046,56.12481489,,,,
1576,1008,2278.205285,106,2292.490103,76.24998798,40.54792519,53.64569001,,,,
1577,1033,2451.714985,106,2353.399208,74.1818336,39.70787213,55.99058442,,,,
1578,1031,1989.920874,106,2283.048607,78.37279335,40.53039602,60.76812136,,,,
1579,979,1294.340205,106,2013.555014,75.36376641,39.6955538,55.04113561,,,,
1580,1641,1742.148786,106,2326.292383,87.97036872,41.87663538,90.81701728,,,,
1581,986,1987.361341,100,2995.025043,77.69539344,41.36379416,87.99442839,,,,
1582,975,2079.130767,100,2686.439353,75.20259095,40.88415119,83.38111836,,,,
1583,981,1708.41549,100,2563.971933,75.25149516,40.80792128,77.11880917,,,,
1584,982,1833.155073,100,2357.399656,76.41977043,41.15740523,77.54788008,,,,
1585,983,1793.518959,100,2306.762542,72.91039769,41.01564623,74.23024498,,,,
1586,964,2821.88986,100,2666.731811,72.98284525,40.45853745,78.04072101,,,,
1587,1043,1765.531776,100,2388.418355,77.31326696,39.84415857,82.53901729,,,,
1588,971,1752.054107,100,2306.277602,74.53791835,40.86094956,70.17885168,,,,
1589,1045,1743.366451,100,2264.394225,76.32828902,41.76056467,72.27088208,,,,
1590,1568,1956.540047,100,2370.889822,83.68183666,42.06804996,107.4122673,,,,
1591,971,2067.038417,96,2796.676646,79.4146795,39.88564378,96.14073778,,,,
1592,989,1475.368588,96,2342.141606,76.00672907,41.51201543,96.92962222,,,,
1593,987,2439.498698,96,2567.212855,79.61835828,39.65955227,89.74799588,,,,
1594,981,1523.547989,96,2098.110153,73.0382806,41.5331046,97.47060286,,,,
1595,1029,1890.075272,96,2487.328336,78.36503463,40.49113835,92.42165254,,,,
1596,983,1781.329667,96,2273.533259,73.78379625,40.26828867,82.72617634,,,,
1597,979,1830.464495,96,2299.685429,76.09467578,40.76983995,85.05748766,,,,
1598,1023,2132.893385,96,2654.513334,78.14454619,40.87428522,87.29799302,,,,
1599,993,1612.683443,96,2095.393094,73.75423484,40.96902956,87.0949148,,,,
1600,1559,2127.152846,96,2611.135365,88.75286589,41.87786746,120.2621527,,,,
1601,986,2303.619423,104,2694.020704,73.89723357,42.39649792,71.46455946,,,,
1602,1010,1855.647461,104,2698.945239,76.73510223,41.7498116,71.95890875,,,,
1603,950,2317.169531,104,2543.660779,73.67618146,41.43393441,64.28954795,,,,
1604,1024,1677.526438,104,2094.23306,74.81006267,40.20761179,66.16671627,,,,
1605,981,1960.650976,104,2322.915288,73.95418347,41.26699006,72.78137374,,,,
1606,1044,1755.210317,104,2276.961685,74.84898854,40.27959704,55.08802716,,,,
1607,1007,1990.906504,104,2439.89897,75.16697754,40.08712342,72.23788284,,,,
1608,936,1606.697129,104,1962.674551,72.55168826,40.4400134,64.33933333,,,,
1609,984,2200.552848,104,2371.546731,72.99576962,41.47171598,57.75857761,,,,
1610,1593,1848.010081,104,2353.890933,84.72893829,41.88414119,96.71808897,,,,
1611,1041,1969.914117,100,2636.956218,74.05549806,41.19503576,94.6098377,,,,
1612,1038,2121.378439,100,2698.186708,81.16837026,41.35341742,88.27989296,,,,
1613,1022,1985.876908,100,2889.006514,77.90602692,40.76396766,88.5729853,,,,
1614,1061,2101.440841,100,2361.027601,73.19537155,41.50925917,82.3999229,,,,
1615,1013,1636.73515,100,2076.23009,74.0578907,41.86295941,81.0997328,,,,
1616,1038,1879.445689,100,2513.012705,76.03483263,40.57033813,76.24861258,,,,
1617,1033,2110.392191,100,2367.77754,77.43085508,41.08247219,80.63605434,,,,
1618,1085,1745.383653,100,2122.652295,73.28688749,41.77809683,85.89289366,,,,
1619,1020,1996.115457,100,2432.863179,72.02951372,41.86024256,75.18554745,,,,
1620,1678,1950.304238,100,2271.764014,84.66862496,42.45745731,127.2686105,,,,
1621,1007,1942.718445,108,2299.985704,75.70684826,40.75239488,75.11915339,,,,
1622,976,2723.070462,108,2433.285442,72.54607228,40.24018817,68.8291809,,,,
1623,1030,1460.673195,108,2144.427821,77.28068552,40.09174057,64.53653602,,,,
1624,971,1981.828708,108,2286.76733,72.06977141,41.73823597,62.92978098,,,,
1625,1038,2042.456783,108,2305.23832,75.86052701,41.26457657,56.24042096,,,,
1626,949,2375.232323,108,2271.648478,74.75409802,41.429487,58.38589957,,,,
1627,976,2079.618034,108,2318.837063,74.48816431,41.48760081,41.99838378,,,,
1628,982,1921.450389,108,2382.009867,74.59366405,40.72485594,48.68888741,,,,
1629,947,2561.606635,108,2354.382341,76.33120921,40.79483791,44.78527187,,,,
1630,1594,1983.371871,108,2350.878036,83.06521417,41.91848801,89.85365643,,,,
1631,997,1905.036571,104,2537.198143,74.90820635,40.62022073,81.56918925,,,,
1632,977,1943.558641,104,2575.760626,75.18892363,40.97859871,78.90585372,,,,
1633,1058,2328.627944,104,2488.037946,78.11265736,40.95627053,64.95618586,,,,
1634,948,1937.371462,104,2310.912302,74.78084998,41.15220699,55.9985574,,,,
1635,935,1338.469748,104,2073.365039,74.24301355,40.92742277,68.84628053,,,,
1636,1001,1853.78882,104,2341.290864,74.11391771,40.93864562,63.76663405,,,,
1637,1015,2328.873528,104,2307.164722,76.93538008,40.08371123,55.49303701,,,,
1638,1017,2007.594642,104,2569.422707,76.12195934,41.1459531,67.22859056,,,,
1639,1029,2068.033234,104,2542.056466,77.78646327,41.66137415,55.97826597,,,,
1640,1624,1724.585996,104,2244.955308,83.43120268,42.17292383,109.4222254,,,,
1641,947,1967.863865,100,2672.835262,74.27298367,41.23112262,86.25732161,,,,
1642,1060,1947.194951,100,2453.889661,77.38832273,41.90458598,83.87879965,,,,
1643,1002,2352.919599,100,2572.706962,77.52357693,39.88205061,78.47524836,,,,
1644,1082,2150.414284,100,2602.875337,79.32868313,40.67964894,83.48448938,,,,
1645,986,1785.031327,100,2096.704546,72.61966211,40.79347443,86.06603536,,,,
1646,972,2299.88373,100,2507.169705,77.268234,40.55617087,73.41684841,,,,
1647,1006,1992.927022,100,2324.158956,78.75855363,41.75390677,85.03252701,,,,
1648,1014,1728.559184,100,2493.641794,75.93131863,41.54648218,75.80354172,,,,
1649,992,2291.789557,100,2260.225089,75.33481114,40.70402514,70.05615119,,,,
1650,1578,1746.538697,100,2373.640658,87.01816146,40.72529252,113.3280273,,,,
1651,1015,1889.421182,108,2375.831231,75.05317072,39.97831048,72.77989036,,,,
1652,1062,2132.490199,108,2523.088166,76.20121771,41.63796461,73.54800701,,,,
1653,1006,2305.252299,108,2684.150344,75.15371042,40.90681545,60.63308972,,,,
1654,1006,1800.092367,108,2158.372163,73.61366921,42.37120052,60.4978043,,,,
1655,994,1959.848837,108,2354.610145,74.83031319,40.38082625,55.71821872,,,,
1656,993,2367.1171,108,2342.847555,74.73855275,40.15299593,51.65747601,,,,
1657,1017,1710.678821,108,2156.415306,76.02122645,40.79616859,58.1001214,,,,
1658,1026,2116.918043,108,2345.61585,74.2628538,40.91599318,59.56030276,,,,
1659,1003,1670.538164,108,2265.807528,72.55740633,40.216678,55.72573774,,,,
1660,1627,1988.972592,108,2227.855624,83.74924899,42.04468818,96.87298312,,,,
1661,978,1743.06833,116,2317.70052,75.08250565,41.08367051,54.09218687,,,,
1662,1062,2237.425579,116,2522.041939,73.86402061,41.36209197,49.27873815,,,,
1663,998,1960.982463,116,2432.228575,76.2274592,41.30150587,55.51998603,,,,
1664,992,2164.780503,116,2418.439765,76.15628585,41.97558272,31.50968854,,,,
1665,980,2049.622711,116,2549.349961,73.1213005,41.57154864,45.3290874,,,,
1666,1017,2525.523713,116,2247.844165,76.21878725,40.66864051,35.97315749,,,,
1667,1029,2087.468089,116,2393.061197,73.87992699,42.25225502,44.79857808,,,,
1668,1017,2115.0498,116,2200.914785,76.57331135,40.8877962,47.73784225,,,,
1669,1014,1700.158777,116,2198.00584,74.20430567,40.8409814,49.32848709,,,,
1670,1702,1535.350496,116,2150.958598,85.25079768,42.21716134,70.85621463,,,,
1671,1022,2038.888407,108,2638.239636,74.141081,42.22444505,70.48485495,,,,
1672,974,1941.131291,108,2425.94605,74.12904289,41.50327786,78.58922296,,,,
1673,993,1839.521389,108,2487.333855,74.56543662,41.3121326,56.75746112,,,,
1674,988,1994.778835,108,2363.495327,71.57584465,40.84583586,57.07073464,,,,
1675,1009,2855.130165,108,2274.928321,74.01586033,41.2114487,48.41801669,,,,
1676,1031,1974.316444,108,2348.206174,73.74071246,41.32488175,54.03750047,,,,
1677,1019,2219.968237,108,2273.66744,76.45431391,40.45863618,46.23537498,,,,
1678,997,2154.065017,108,2122.534438,73.48172463,41.77883437,49.92285524,,,,
1679,1016,1693.786216,108,1952.573585,74.86576567,40.83548099,61.97343445,,,,
1680,1690,1759.089477,108,2299.731404,88.88144698,43.58075084,85.93691067,,,,
1681,1006,2095.583811,100,2544.573986,75.36086715,40.81040336,85.56523082,,,,
1682,1011,1831.34568,100,2545.249933,76.70542047,40.27131855,91.0492878,,,,
1683,988,1791.658876,100,2582.562751,76.71808971,40.34827716,82.65605293,,,,
1684,955,2206.999563,100,2251.39008,76.64930442,40.37915904,69.94302165,,,,
1685,1021,2246.388007,100,2256.212922,75.63832537,41.02989068,64.23249867,,,,
1686,1020,2078.286168,100,2436.625945,77.69351794,40.15901245,73.63163434,,,,
1687,1111,2544.892703,100,2450.006994,77.75383606,40.36781543,76.30308395,,,,
1688,1058,1962.543733,100,2253.61842,74.98352936,39.90319549,82.87761319,,,,
1689,961,1954.20134,100,2363.436068,74.87725452,41.29543353,75.45499671,,,,
1690,1602,2028.599461,100,2579.794046,85.53601913,41.48684635,112.2481256,,,,
1691,1056,2005.736822,104,2768.396004,77.3273944,42.40192287,86.42268927,,,,
1692,982,2072.686135,104,2822.074455,72.63174774,41.08338426,74.74494121,,,,
1693,960,2475.546212,104,2548.666327,72.69615279,41.20405309,60.33349951,,,,
1694,961,1764.053409,104,2381.380146,72.38537635,39.79257599,57.87134209,,,,
1695,1019,2241.654143,104,2581.801865,75.80719482,40.19237472,56.43020017,,,,
1696,988,2300.678341,104,2351.677079,76.16001115,40.98821693,60.24183489,,,,
1697,1032,1639.962625,104,2146.357627,76.49296878,40.55040357,72.0055601,,,,
1698,1004,2370.41408,104,2491.748866,76.5164492,40.26938298,63.43893551,,,,
1699,1001,1667.287148,104,2047.041274,75.3126168,41.12382652,62.51512114,,,,
1700,1651,1628.797183,104,2107.476127,86.2384904,41.23461022,100.21739,,,,
1701,990,1907.129421,108,2639.220247,74.32727517,41.01507296,72.01719057,,,,
1702,1002,2450.101749,108,2749.253316,76.46936064,39.64226731,60.99433735,,,,
1703,1015,2323.203926,108,2377.922555,74.99506904,41.906349,55.61366445,,,,
1704,972,1991.12832,108,2167.658852,73.41062964,41.6384463,64.7218125,,,,
1705,986,2554.360609,108,2330.586521,75.25991492,40.48553664,49.45455466,,,,
1706,971,2280.478184,108,2255.624938,74.66477736,40.36616609,41.50844614,,,,
1707,1003,2154.962884,108,2337.879791,76.22594441,40.63713144,53.99395938,,,,
1708,961,2212.862508,108,2325.645934,76.28316693,41.52356736,44.564313,,,,
1709,1003,2179.168231,108,2424.68997,75.37309084,41.03089377,46.68104161,,,,
1710,1601,1332.295682,108,1985.167466,85.48441142,41.20175914,74.71678907,,,,
1711,1000,2047.620175,102,2428.254577,75.53950659,41.51501743,80.72238561,,,,
1712,985,2054.914553,102,2674.614955,75.91514054,41.12331374,75.95656823,,,,
1713,1000,2366.667298,102,2675.079346,74.8723717,40.77018887,72.85438593,,,,
1714,943,1718.283513,102,2325.768439,75.76610393,39.89793309,62.27025571,,,,
1715,969,2047.289484,102,2559.04106,73.77320574,41.50299634,64.01953483,,,,
1716,967,1977.606386,102,2472.78464,74.77605851,41.15235883,69.52415911,,,,
1717,971,2448.243636,102,2362.846441,75.0304137,40.52486892,59.2892262,,,,
1718,1042,1940.449874,102,2515.158489,77.28900738,41.11022642,64.54934971,,,,
1719,993,2000.806368,102,2675.192029,75.09304628,41.10724639,69.82843748,,,,
1720,1685,1824.311122,102,2388.478611,84.37670438,42.58861991,99.69654666,,,,
1721,941,1995.685292,108,2267.8756,72.23625366,40.4209307,66.11108668,,,,
1722,954,2242.56959,108,2534.254339,73.15568123,40.38296136,49.96031383,,,,
1723,983,2102.143537,108,2726.111083,74.73519021,40.09145208,56.38760826,,,,
1724,1018,2442.495433,108,2190.982879,76.79512122,40.47985379,46.91571154,,,,
1725,986,2047.509321,108,2345.12251,74.54156992,40.73382682,57.67106988,,,,
1726,1000,2483.226384,108,2173.042239,75.74033179,41.4982367,54.93308625,,,,
1727,994,1766.695171,108,2202.676936,75.35447099,41.86225563,53.28741586,,,,
1728,1075,2212.591179,108,2100.232107,76.00330411,41.63523466,52.59789567,,,,
1729,1002,1995.171667,108,2479.257776,75.84474824,41.83340433,59.63821151,,,,
1730,1529,1871.27357,108,2349.695874,86.54234342,41.40768479,87.12000732,,,,
1731,932,1731.153251,100,2175.559338,74.7531187,40.08671802,86.65617818,,,,
1732,999,1710.051159,100,2353.126327,74.2975657,41.26428587,88.38229724,,,,
1733,948,2303.772048,100,2501.330788,74.02595673,40.87042269,75.22738788,,,,
1734,1007,2054.228866,100,2531.980104,75.927517,41.25673997,77.83142926,,,,
1735,988,1944.819206,100,2636.279362,74.13156911,41.06932861,70.95362964,,,,
1736,972,1952.344659,100,2329.116329,74.34157886,39.5991767,66.85714248,,,,
1737,946,2090.996503,100,2237.603799,74.42197984,40.49695506,71.83791832,,,,
1738,974,1780.978932,100,2436.740468,74.13381372,40.77110013,74.9428823,,,,
1739,951,2063.65288,100,2526.974027,74.06824482,39.31171088,63.55914587,,,,
1740,1581,2018.606322,100,2427.006972,86.06445126,41.88603717,97.96611827,,,,
1741,1020,1340.068639,108,1985.255979,73.34528966,40.69102236,66.88866035,,,,
1742,1038,1720.143287,108,2224.604567,77.00208415,41.20327899,65.22905951,,,,
1743,1003,2070.08012,108,2675.821956,75.45288965,41.87920408,57.2828396,,,,
1744,1000,1913.02388,108,2395.314118,73.52726884,41.80866167,52.86505763,,,,
1745,964,2309.471449,108,2168.642216,75.78658757,39.96557745,53.2753366,,,,
1746,977,1583.357937,108,2013.181564,74.1502263,41.3598017,56.49631263,,,,
1747,1059,2043.491604,108,2288.365844,77.60380652,40.98111838,56.25262274,,,,
1748,1006,2323.290872,108,2411.734484,75.31918505,41.44972653,50.44845879,,,,
1749,976,2204.211021,108,2165.552848,76.86342942,41.00322223,48.12006005,,,,
1750,1535,1609.658137,108,2239.984584,83.31640865,41.74349285,84.24690148,,,,
1751,973,1458.365693,100,2284.448289,73.08321919,41.55719693,80.5056004,,,,
1752,983,1994.136667,100,2645.646835,75.42981792,40.778849,81.11109446,,,,
1753,1014,1874.094618,100,2550.367406,72.49618575,41.7557133,87.08576366,,,,
1754,998,2496.39262,100,2374.01629,74.19103832,41.16051949,70.21287632,,,,
1755,1001,1474.692441,100,2185.643201,73.15266657,40.67117277,78.39507892,,,,
1756,1013,1564.29575,100,2216.75985,76.27562472,41.50786753,72.97799122,,,,
1757,958,2282.561248,100,2512.560951,75.47843887,40.9424456,64.23504372,,,,
1758,982,1851.048343,100,2349.546787,74.13425779,41.74564034,77.43647072,,,,
1759,989,2492.779337,100,2415.76339,73.84859122,41.82106705,69.33391216,,,,
1760,1593,1860.412154,100,2200.125125,87.03085852,41.55360498,117.0251354,,,,
1761,960,1844.024242,104,2656.041057,71.63934608,39.76900732,76.28262966,,,,
1762,998,1931.284528,104,2687.917788,76.87490734,40.44062147,80.23684591,,,,
1763,975,1795.749423,104,2468.665911,72.81828286,41.1862886,74.72273551,,,,
1764,988,1655.968387,104,2117.860165,72.58117519,40.96282133,59.26676463,,,,
1765,1071,2144.944258,104,2512.930936,77.58199875,40.53284246,77.26625629,,,,
1766,1004,1721.982175,104,2156.00397,73.40130075,41.60687504,68.66274197,,,,
1767,1034,1987.399684,104,2292.960903,76.2481963,41.18882172,64.9246871,,,,
1768,990,2207.582359,104,2286.38085,72.53187905,41.69658052,54.2479807,,,,
1769,964,2355.201987,104,2284.857096,72.25856322,41.64111479,61.89052192,,,,
1770,1545,1856.076669,104,2264.179819,85.47921379,41.01262375,104.5192456,,,,
1771,979,2092.978054,96,2891.960274,77.13358086,40.66089621,90.36561813,,,,
1772,1051,1777.893673,96,2687.830943,75.45212169,39.87572094,92.64944874,,,,
1773,990,2124.26266,96,3047.807848,74.80705071,40.50823872,91.74029661,,,,
1774,993,2474.727739,96,2413.206858,76.56470245,40.31457055,88.93521815,,,,
1775,1014,2257.24573,96,2485.065754,79.59757501,41.10525171,87.67291081,,,,
1776,964,2192.444607,96,2535.487323,77.14005837,40.82518354,83.89647264,,,,
1777,988,2146.932551,96,2299.184883,76.72491921,39.5313815,81.13058002,,,,
1778,1022,1886.892969,96,2448.363577,74.25234976,41.63871354,88.84599852,,,,
1779,1004,2028.026284,96,2353.032728,77.9231958,40.68195918,90.80051298,,,,
1780,1604,1802.801655,96,2321.276215,85.47139416,42.35008268,118.5340812,,,,
1781,943,2768.45931,92,2864.629152,76.05601409,40.24828617,104.8279098,,,,
1782,952,1737.448608,92,2591.34382,76.38419555,41.38038487,104.7315488,,,,
1783,1035,1836.299519,92,2838.73114,78.77983534,41.02159523,111.8803727,,,,
1784,972,1556.458328,92,2134.729735,74.79381882,41.2321034,100.6200904,,,,
1785,1008,2202.150921,92,2421.40324,78.13364109,40.9025961,100.1799205,,,,
1786,1017,1904.259791,92,2662.55553,78.70822944,39.75827347,104.9235814,,,,
1787,981,2112.682605,92,2659.722448,78.39119812,40.55786956,101.1716795,,,,
1788,1005,2355.474823,92,2450.339677,75.33638953,40.11311592,87.60493568,,,,
1789,1050,2372.653285,92,2645.406085,79.44404961,39.77942269,93.68738695,,,,
1790,1625,2387.262709,92,2451.002616,88.05144321,41.85759946,137.3254956,,,,
1791,1053,1975.031872,96,2798.254698,78.54607723,40.19445232,104.998019,,,,
1792,983,2241.14673,96,2805.341831,79.28894645,41.10205749,88.68705339,,,,
1793,1026,2093.551353,96,2824.132078,77.00395264,40.24706509,92.7341226,,,,
1794,1026,1709.415314,96,2004.84993,76.14754666,41.36961203,95.69268987,,,,
1795,1008,1788.200134,96,2336.074564,76.12332253,40.97989134,98.8862819,,,,
1796,983,1907.596954,96,2367.627522,75.92430159,40.97569033,90.80655454,,,,
1797,1045,2230.188352,96,2460.0317,79.79889522,41.47979737,85.22301994,,,,
1798,1002,2067.289579,96,2307.908236,75.16888244,41.0022168,85.28674268,,,,
